num;cartoprox_domaine;code_domaine;OccupSol;emis_profil;recepteurs;xc;yc;xb;yb;rues;noeuds;ponct
340;a7_paca;656500_4801500;URBAINE;0;1;656500;4801500;656500;4801500;0;0;0
341;a7_paca;656500_4804500;URBAINE;0;1;656500;4804500;656500;4804500;0;0;0
342;a7_paca;656500_4807500;URBAINE;0;1;656500;4807500;656500;4807500;0;0;0
343;a7_paca;656500_4810500;URBAINE;0;1;656500;4810500;656500;4810500;0;0;0
344;a7_paca;656500_4813500;URBAINE;0;1;656500;4813500;656500;4813500;0;0;0
345;a7_paca;656500_4816500;URBAINE;0;1;656500;4816500;656500;4816500;0;0;0
346;a7_paca;656500_4819500;URBAINE;0;1;656500;4819500;656500;4819500;0;0;0
347;a7_paca;656500_4822500;URBAINE;0;1;656500;4822500;656500;4822500;0;0;0
348;a7_paca;656500_4825500;URBAINE;0;1;656500;4825500;656500;4825500;0;0;0
349;a7_paca;656500_4828500;URBAINE;0;1;656500;4828500;656500;4828500;0;0;0
350;a7_paca;656500_4831500;URBAINE;0;1;656500;4831500;656500;4831500;0;0;0
351;a7_paca;656500_4834500;URBAINE;0;1;656500;4834500;656500;4834500;0;0;0
352;a7_paca;656500_4837500;URBAINE;0;1;656500;4837500;656500;4837500;0;0;0
353;a7_paca;656500_4840500;URBAINE;0;1;656500;4840500;656500;4840500;0;0;0
354;a7_paca;656500_4843500;URBAINE;0;1;656500;4843500;656500;4843500;0;0;0
355;a7_paca;656500_4846500;URBAINE;0;1;656500;4846500;656500;4846500;0;0;0
356;a7_paca;656500_4849500;URBAINE;0;1;656500;4849500;656500;4849500;0;0;0
357;a7_paca;656500_4852500;URBAINE;0;1;656500;4852500;656500;4852500;0;0;0
358;a7_paca;656500_4855500;URBAINE;1;1;656500;4855500;656500;4855500;0;0;0
359;a7_paca;656500_4858500;URBAINE;1;6712;656500;4858500;656635;4.85881e+06;875;841;1
360;a7_paca;656500_4861500;URBAINE;1;9165;656500;4861500;656517;4.86146e+06;936;897;1
361;a7_paca;656500_4864500;URBAINE;1;6226;656500;4864500;656593;4.8648e+06;937;892;1
362;a7_paca;656500_4867500;URBAINE;1;1;656500;4867500;656500;4867500;0;0;0
363;a7_paca;656500_4870500;URBAINE;1;1;656500;4870500;656500;4870500;0;0;0
364;a7_paca;656500_4873500;URBAINE;1;1;656500;4873500;656500;4873500;0;0;0
365;a7_paca;656500_4876500;URBAINE;1;1;656500;4876500;656500;4876500;0;0;0
366;a7_paca;656500_4879500;URBAINE;0;1;656500;4879500;656500;4879500;0;0;0
367;a7_paca;656500_4882500;URBAINE;0;1;656500;4882500;656500;4882500;0;0;0
368;a7_paca;656500_4885500;URBAINE;1;1;656500;4885500;656500;4885500;0;0;0
369;a7_paca;656500_4888500;URBAINE;0;1;656500;4888500;656500;4888500;0;0;0
370;a7_paca;656500_4891500;URBAINE;0;1;656500;4891500;656500;4891500;0;0;0
371;a7_paca;656500_4894500;URBAINE;0;1;656500;4894500;656500;4894500;0;0;0
372;a7_paca;656500_4897500;URBAINE;0;1;656500;4897500;656500;4897500;0;0;0
373;a7_paca;656500_4900500;URBAINE;0;1;656500;4900500;656500;4900500;0;0;0
374;a7_paca;656500_4903500;URBAINE;0;1;656500;4903500;656500;4903500;0;0;0
375;a7_paca;656500_4906500;URBAINE;0;1;656500;4906500;656500;4906500;0;0;0
376;a7_paca;656500_4909500;URBAINE;0;1;656500;4909500;656500;4909500;0;0;0
377;a7_paca;656500_4912500;URBAINE;0;1;656500;4912500;656500;4912500;0;0;0
378;a7_paca;656500_4915500;URBAINE;0;1;656500;4915500;656500;4915500;0;0;0
379;a7_paca;659500_4792500;URBAINE;0;1;659500;4792500;659500;4792500;0;0;0
380;a7_paca;659500_4795500;URBAINE;0;1;659500;4795500;659500;4795500;0;0;0
381;a7_paca;659500_4798500;URBAINE;0;1;659500;4798500;659500;4798500;0;0;0
382;a7_paca;659500_4801500;URBAINE;0;1;659500;4801500;659500;4801500;0;0;0
383;a7_paca;659500_4804500;URBAINE;0;1;659500;4804500;659500;4804500;0;0;0
384;a7_paca;659500_4807500;URBAINE;0;1;659500;4807500;659500;4807500;0;0;0
385;a7_paca;659500_4810500;URBAINE;0;1;659500;4810500;659500;4810500;0;0;0
386;a7_paca;659500_4813500;URBAINE;0;1;659500;4813500;659500;4813500;0;0;0
387;a7_paca;659500_4816500;URBAINE;0;1;659500;4816500;659500;4816500;0;0;0
388;a7_paca;659500_4819500;URBAINE;0;1;659500;4819500;659500;4819500;0;0;0
389;a7_paca;659500_4822500;URBAINE;0;1;659500;4822500;659500;4822500;0;0;0
390;a7_paca;659500_4825500;URBAINE;0;1;659500;4825500;659500;4825500;0;0;0
391;a7_paca;659500_4828500;URBAINE;0;1;659500;4828500;659500;4828500;0;0;0
392;a7_paca;659500_4831500;URBAINE;0;1;659500;4831500;659500;4831500;0;0;0
393;a7_paca;659500_4834500;URBAINE;0;1;659500;4834500;659500;4834500;0;0;0
394;a7_paca;659500_4837500;URBAINE;0;1;659500;4837500;659500;4837500;0;0;0
395;a7_paca;659500_4840500;URBAINE;0;1;659500;4840500;659500;4840500;0;0;0
396;a7_paca;659500_4843500;URBAINE;0;1;659500;4843500;659500;4843500;0;0;0
397;a7_paca;659500_4846500;URBAINE;0;1;659500;4846500;659500;4846500;0;0;0
398;a7_paca;659500_4849500;URBAINE;1;1;659500;4849500;659500;4849500;0;0;0
399;a7_paca;659500_4852500;URBAINE;1;1;659500;4852500;659500;4852500;0;0;0
400;a7_paca;659500_4855500;URBAINE;1;1;659500;4855500;659500;4855500;0;0;0
401;a7_paca;659500_4858500;URBAINE;1;1;659500;4858500;659500;4858500;0;0;0
402;a7_paca;659500_4861500;URBAINE;1;1;659500;4861500;659500;4861500;0;0;0
403;a7_paca;659500_4864500;URBAINE;1;1;659500;4864500;659500;4864500;0;0;0
404;a7_paca;659500_4867500;URBAINE;0;1;659500;4867500;659500;4867500;0;0;0
405;a7_paca;659500_4870500;URBAINE;0;1;659500;4870500;659500;4870500;0;0;0
406;a7_paca;659500_4873500;URBAINE;0;1;659500;4873500;659500;4873500;0;0;0
407;a7_paca;659500_4876500;URBAINE;0;1;659500;4876500;659500;4876500;0;0;0
408;a7_paca;659500_4879500;URBAINE;0;1;659500;4879500;659500;4879500;0;0;0
409;a7_paca;659500_4882500;URBAINE;0;1;659500;4882500;659500;4882500;0;0;0
410;a7_paca;659500_4885500;URBAINE;0;1;659500;4885500;659500;4885500;0;0;0
411;a7_paca;659500_4888500;URBAINE;0;1;659500;4888500;659500;4888500;0;0;0
412;a7_paca;659500_4891500;URBAINE;0;1;659500;4891500;659500;4891500;0;0;0
413;a7_paca;659500_4894500;URBAINE;0;1;659500;4894500;659500;4894500;0;0;0
414;a7_paca;659500_4897500;URBAINE;0;1;659500;4897500;659500;4897500;0;0;0
415;a7_paca;659500_4900500;URBAINE;0;1;659500;4900500;659500;4900500;0;0;0
416;a7_paca;659500_4903500;URBAINE;0;1;659500;4903500;659500;4903500;0;0;0
417;a7_paca;659500_4906500;URBAINE;0;1;659500;4906500;659500;4906500;0;0;0
418;a7_paca;659500_4909500;URBAINE;0;1;659500;4909500;659500;4909500;0;0;0
419;a7_paca;659500_4912500;URBAINE;0;1;659500;4912500;659500;4912500;0;0;0
420;a7_paca;659500_4915500;URBAINE;0;1;659500;4915500;659500;4915500;0;0;0
421;a7_paca;662500_4792500;URBAINE;0;1;662500;4792500;662500;4792500;0;0;0
422;a7_paca;662500_4795500;URBAINE;0;1;662500;4795500;662500;4795500;0;0;0
423;a7_paca;662500_4798500;URBAINE;0;1;662500;4798500;662500;4798500;0;0;0
424;a7_paca;662500_4801500;URBAINE;0;1;662500;4801500;662500;4801500;0;0;0
425;a7_paca;662500_4804500;URBAINE;0;1;662500;4804500;662500;4804500;0;0;0
426;a7_paca;662500_4807500;URBAINE;0;1;662500;4807500;662500;4807500;0;0;0
427;a7_paca;662500_4810500;URBAINE;0;1;662500;4810500;662500;4810500;0;0;0
428;a7_paca;662500_4813500;URBAINE;0;1;662500;4813500;662500;4813500;0;0;0
429;a7_paca;662500_4816500;URBAINE;0;1;662500;4816500;662500;4816500;0;0;0
430;a7_paca;662500_4819500;URBAINE;0;1;662500;4819500;662500;4819500;0;0;0
431;a7_paca;662500_4822500;URBAINE;0;1;662500;4822500;662500;4822500;0;0;0
432;a7_paca;662500_4825500;URBAINE;0;1;662500;4825500;662500;4825500;0;0;0
433;a7_paca;662500_4828500;URBAINE;0;1;662500;4828500;662500;4828500;0;0;0
434;a7_paca;662500_4831500;URBAINE;0;1;662500;4831500;662500;4831500;0;0;0
435;a7_paca;662500_4834500;URBAINE;0;1;662500;4834500;662500;4834500;0;0;0
436;a7_paca;662500_4837500;URBAINE;0;1;662500;4837500;662500;4837500;0;0;0
437;a7_paca;662500_4840500;URBAINE;0;1;662500;4840500;662500;4840500;0;0;0
438;a7_paca;662500_4843500;URBAINE;1;1;662500;4843500;662500;4843500;0;0;0
439;a7_paca;662500_4846500;URBAINE;0;1;662500;4846500;662500;4846500;0;0;0
440;a7_paca;662500_4849500;URBAINE;1;1;662500;4849500;662500;4849500;0;0;0
441;a7_paca;662500_4852500;URBAINE;1;1;662500;4852500;662500;4852500;0;0;0
442;a7_paca;662500_4855500;URBAINE;1;1;662500;4855500;662500;4855500;0;0;0
443;a7_paca;662500_4858500;URBAINE;1;1;662500;4858500;662500;4858500;0;0;0
444;a7_paca;662500_4861500;URBAINE;1;1;662500;4861500;662500;4861500;0;0;0
445;a7_paca;662500_4864500;URBAINE;0;1;662500;4864500;662500;4864500;0;0;0
446;a7_paca;662500_4867500;URBAINE;0;1;662500;4867500;662500;4867500;0;0;0
447;a7_paca;662500_4870500;URBAINE;0;1;662500;4870500;662500;4870500;0;0;0
448;a7_paca;662500_4873500;URBAINE;0;1;662500;4873500;662500;4873500;0;0;0
449;a7_paca;662500_4876500;URBAINE;0;1;662500;4876500;662500;4876500;0;0;0
450;a7_paca;662500_4879500;URBAINE;0;1;662500;4879500;662500;4879500;0;0;0
451;a7_paca;662500_4882500;URBAINE;0;1;662500;4882500;662500;4882500;0;0;0
452;a7_paca;662500_4885500;URBAINE;0;1;662500;4885500;662500;4885500;0;0;0
453;a7_paca;662500_4888500;URBAINE;0;1;662500;4888500;662500;4888500;0;0;0
454;a7_paca;662500_4891500;URBAINE;0;1;662500;4891500;662500;4891500;0;0;0
455;a7_paca;662500_4894500;URBAINE;0;1;662500;4894500;662500;4894500;0;0;0
456;a7_paca;662500_4897500;URBAINE;0;1;662500;4897500;662500;4897500;0;0;0
457;a7_paca;662500_4900500;URBAINE;0;1;662500;4900500;662500;4900500;0;0;0
458;a7_paca;662500_4903500;URBAINE;0;1;662500;4903500;662500;4903500;0;0;0
459;a7_paca;662500_4906500;URBAINE;0;1;662500;4906500;662500;4906500;0;0;0
460;a7_paca;662500_4909500;URBAINE;0;1;662500;4909500;662500;4909500;0;0;0
461;a7_paca;662500_4912500;URBAINE;0;1;662500;4912500;662500;4912500;0;0;0
462;a7_paca;662500_4915500;URBAINE;0;1;662500;4915500;662500;4915500;0;0;0
463;a7_paca;665500_4792500;URBAINE;0;1;665500;4792500;665500;4792500;0;0;0
464;a7_paca;665500_4795500;URBAINE;0;1;665500;4795500;665500;4795500;0;0;0
465;a7_paca;665500_4798500;URBAINE;0;1;665500;4798500;665500;4798500;0;0;0
466;a7_paca;665500_4801500;URBAINE;0;1;665500;4801500;665500;4801500;0;0;0
467;a7_paca;665500_4804500;URBAINE;0;1;665500;4804500;665500;4804500;0;0;0
468;a7_paca;665500_4807500;URBAINE;0;1;665500;4807500;665500;4807500;0;0;0
469;a7_paca;665500_4810500;URBAINE;0;1;665500;4810500;665500;4810500;0;0;0
470;a7_paca;665500_4813500;URBAINE;0;1;665500;4813500;665500;4813500;0;0;0
471;a7_paca;665500_4816500;URBAINE;0;1;665500;4816500;665500;4816500;0;0;0
472;a7_paca;665500_4819500;URBAINE;0;1;665500;4819500;665500;4819500;0;0;0
473;a7_paca;665500_4822500;URBAINE;0;1;665500;4822500;665500;4822500;0;0;0
474;a7_paca;665500_4825500;URBAINE;0;1;665500;4825500;665500;4825500;0;0;0
475;a7_paca;665500_4828500;URBAINE;0;1;665500;4828500;665500;4828500;0;0;0
476;a7_paca;665500_4831500;URBAINE;1;1;665500;4831500;665500;4831500;0;0;0
477;a7_paca;665500_4834500;URBAINE;1;1;665500;4834500;665500;4834500;0;0;0
478;a7_paca;665500_4837500;URBAINE;1;1;665500;4837500;665500;4837500;0;0;0
479;a7_paca;665500_4840500;URBAINE;1;1;665500;4840500;665500;4840500;0;0;0
480;a7_paca;665500_4843500;URBAINE;1;1;665500;4843500;665500;4843500;0;0;0
481;a7_paca;665500_4846500;URBAINE;1;1;665500;4846500;665500;4846500;0;0;0
482;a7_paca;665500_4849500;URBAINE;1;1;665500;4849500;665500;4849500;0;0;0
483;a7_paca;665500_4852500;URBAINE;1;1;665500;4852500;665500;4852500;0;0;0
484;a7_paca;665500_4855500;URBAINE;1;1;665500;4855500;665500;4855500;0;0;0
485;a7_paca;665500_4858500;URBAINE;1;1;665500;4858500;665500;4858500;0;0;0
486;a7_paca;665500_4861500;URBAINE;0;1;665500;4861500;665500;4861500;0;0;0
487;a7_paca;665500_4864500;URBAINE;0;1;665500;4864500;665500;4864500;0;0;0
488;a7_paca;665500_4867500;URBAINE;0;1;665500;4867500;665500;4867500;0;0;0
489;a7_paca;665500_4870500;URBAINE;0;1;665500;4870500;665500;4870500;0;0;0
490;a7_paca;665500_4873500;URBAINE;0;1;665500;4873500;665500;4873500;0;0;0
491;a7_paca;665500_4876500;URBAINE;0;1;665500;4876500;665500;4876500;0;0;0
492;a7_paca;665500_4879500;URBAINE;0;1;665500;4879500;665500;4879500;0;0;0
493;a7_paca;665500_4882500;URBAINE;0;1;665500;4882500;665500;4882500;0;0;0
494;a7_paca;665500_4885500;URBAINE;0;1;665500;4885500;665500;4885500;0;0;0
495;a7_paca;665500_4888500;URBAINE;0;1;665500;4888500;665500;4888500;0;0;0
496;a7_paca;665500_4891500;URBAINE;0;1;665500;4891500;665500;4891500;0;0;0
497;a7_paca;665500_4894500;URBAINE;0;1;665500;4894500;665500;4894500;0;0;0
498;a7_paca;665500_4897500;URBAINE;0;1;665500;4897500;665500;4897500;0;0;0
499;a7_paca;665500_4900500;URBAINE;0;1;665500;4900500;665500;4900500;0;0;0
500;a7_paca;665500_4903500;URBAINE;0;1;665500;4903500;665500;4903500;0;0;0
501;a7_paca;665500_4906500;URBAINE;0;1;665500;4906500;665500;4906500;0;0;0
502;a7_paca;665500_4909500;URBAINE;0;1;665500;4909500;665500;4909500;0;0;0
503;a7_paca;665500_4912500;URBAINE;0;1;665500;4912500;665500;4912500;0;0;0
504;a7_paca;665500_4915500;URBAINE;0;1;665500;4915500;665500;4915500;0;0;0
505;a7_paca;668500_4792500;URBAINE;0;1;668500;4792500;668500;4792500;0;0;0
506;a7_paca;668500_4795500;URBAINE;0;1;668500;4795500;668500;4795500;0;0;0
507;a7_paca;668500_4798500;URBAINE;0;1;668500;4798500;668500;4798500;0;0;0
508;a7_paca;668500_4801500;URBAINE;0;1;668500;4801500;668500;4801500;0;0;0
509;a7_paca;668500_4804500;URBAINE;0;1;668500;4804500;668500;4804500;0;0;0
510;a7_paca;668500_4807500;URBAINE;0;1;668500;4807500;668500;4807500;0;0;0
511;a7_paca;668500_4810500;URBAINE;0;1;668500;4810500;668500;4810500;0;0;0
512;a7_paca;668500_4813500;URBAINE;0;1;668500;4813500;668500;4813500;0;0;0
513;a7_paca;668500_4816500;URBAINE;0;1;668500;4816500;668500;4816500;0;0;0
514;a7_paca;668500_4819500;URBAINE;0;1;668500;4819500;668500;4819500;0;0;0
515;a7_paca;668500_4822500;URBAINE;0;1;668500;4822500;668500;4822500;0;0;0
516;a7_paca;668500_4825500;URBAINE;0;1;668500;4825500;668500;4825500;0;0;0
517;a7_paca;668500_4828500;URBAINE;1;1;668500;4828500;668500;4828500;0;0;0
518;a7_paca;668500_4831500;URBAINE;1;1;668500;4831500;668500;4831500;0;0;0
519;a7_paca;668500_4834500;URBAINE;1;1;668500;4834500;668500;4834500;0;0;0
520;a7_paca;668500_4837500;URBAINE;1;1;668500;4837500;668500;4837500;0;0;0
521;a7_paca;668500_4840500;URBAINE;1;1;668500;4840500;668500;4840500;0;0;0
522;a7_paca;668500_4843500;URBAINE;1;1;668500;4843500;668500;4843500;0;0;0
523;a7_paca;668500_4846500;URBAINE;1;1;668500;4846500;668500;4846500;0;0;0
524;a7_paca;668500_4849500;URBAINE;1;1;668500;4849500;668500;4849500;0;0;0
525;a7_paca;668500_4852500;URBAINE;1;1;668500;4852500;668500;4852500;0;0;0
526;a7_paca;668500_4855500;URBAINE;1;1;668500;4855500;668500;4855500;0;0;0
527;a7_paca;668500_4858500;URBAINE;0;1;668500;4858500;668500;4858500;0;0;0
528;a7_paca;668500_4861500;URBAINE;0;1;668500;4861500;668500;4861500;0;0;0
529;a7_paca;668500_4864500;URBAINE;0;1;668500;4864500;668500;4864500;0;0;0
530;a7_paca;668500_4867500;URBAINE;0;1;668500;4867500;668500;4867500;0;0;0
531;a7_paca;668500_4870500;URBAINE;0;1;668500;4870500;668500;4870500;0;0;0
532;a7_paca;668500_4873500;URBAINE;0;1;668500;4873500;668500;4873500;0;0;0
533;a7_paca;668500_4876500;URBAINE;0;1;668500;4876500;668500;4876500;0;0;0
534;a7_paca;668500_4879500;URBAINE;0;1;668500;4879500;668500;4879500;0;0;0
535;a7_paca;668500_4882500;URBAINE;0;1;668500;4882500;668500;4882500;0;0;0
